names,address,latitude,longitude,place_id,longitude.1,latitude.1
International Zabihah Meat and Grocery,"4348 N Elston Ave, Chicago, IL 60641, USA",41.9596763,-87.7281393,ChIJ6S9MjMjND4gRzs5WKtiLx1o,-87.7281393,41.9596763
Ismael Grocery & Bakery,"3253 W 63rd St, Chicago, IL 60629, USA",41.7788079,-87.7052082,ChIJt2w459IxDogRXjQmnQ-mQMI,-87.7052082,41.7788079
J & J Food & Liquor Inc,"2422 W Marquette Rd, Chicago, IL 60629, USA",41.772086,-87.6845231,ChIJmdT_nM4vDogRbdGCBWko86o,-87.6845231,41.772086
J J Peppers Food Store,"7101 S Kedzie Ave, Chicago, IL 60629, USA",41.7641026,-87.7024514,ChIJDytoISQwDogRlKHDYwpQ67U,-87.7024514,41.7641026
J R Grocery Store,"505 E 134th St, Chicago, IL 60827, USA",41.6516864,-87.6096093,ChIJ22axGFIhDogRbNP-TlFCzTA,-87.6096093,41.6516864
J.D. Mills,635-4 NA,42.0304819,-87.6781309,n1843040171,-87.6781309,42.0304819
J.P. Graziano Grocery,"901 W Randolph St, Chicago, IL 60607, USA",41.8840625,-87.6500299,ChIJvTCU7tosDogROnktq8B92bE,-87.6500299,41.8840625
Jack & Pats Butcher,NA NA,41.6971676,-87.7787547,n2300452100,-87.7787547,41.6971676
Jennifer Grocery,"11415 S Michigan Ave, Chicago, IL 60628, USA",41.6865972,-87.6206378,ChIJt_NFeSgkDogRsCMbxYqcNX4,-87.6206378,41.6865972
Jerry's Fruit & Garden,7901 North Milwaukee Avenue,42.02484481,-87.81217245,w239508797,-87.81217245,42.02484481
Jewel-Osco,NA NA,41.653348,-87.8562493,n2774636514,-87.8562493,41.653348
Jewel-Osco,1202 State Street,41.65550652,-88.00171189,w317291250,-88.00171189,41.65550652
Jewel,NA NA,41.6742795,-87.7181486,n4285630419,-87.7181486,41.6742795
Jewel-Osco,"11730 S Marshfield Ave, Chicago, IL 60643, USA",41.6802367,-87.6645202,ChIJi7kZcPQkDogRj56B7FtyjUs,-87.6645202,41.6802367
Jewel-Osco,3243 West 115th Street,41.68303589,-87.70232982,w132101429,-87.70232982,41.68303589
Jewel-Osco,"3128 W 103rd St, Chicago, IL 60655, USA",41.706822,-87.7000157,ChIJ8f5WaSuND4gR5EO9VKZcAZ4,-87.7000157,41.706822
Jewel-Osco,NA NA,41.717426,-87.8203665,n2300405173,-87.8203665,41.717426
Jewel-Osco,"1655 E 95th St, Chicago, IL 60617, USA",41.7202655,-87.5829678,ChIJIQKexTMmDogRNzxOPwBBAkI,-87.5829678,41.7202655
Jewel-Osco,NA NA,41.72114993,-87.72217286,w235912280,-87.72217286,41.72114993
Jewel-Osco,"9400 S Ashland Ave, Chicago, IL 60620, USA",41.7229691,-87.6633909,ChIJS8gnq3YlDogR9ytNkeBZ4cg,-87.6633909,41.7229691
Jewel-Osco,"101 W 87th St, Chicago, IL 60620, USA",41.7352348,-87.6278611,ChIJ7z4o4FcvDogRYI1MXhjNB5k,-87.6278611,41.7352348
Jewel-Osco,7910 South Cicero Avenue,41.7472633,-87.7424027,n2300376336,-87.7424027,41.7472633
Jewel Osco,NA NA,41.7494165,-88.03821255,w117989897,-88.03821255,41.7494165
Jewel-Osco,7335 Cass Avenue,41.75385215,-87.97207775,w275799869,-87.97207775,41.75385215
Jewel-Osco,"7530 S Stony Island Ave, Chicago, IL 60649, USA",41.7581281,-87.5876064,ChIJt95Jr_MoDogRmdtZVaKrO7o,-87.5876064,41.7581281
Jewel-Osco,303 Holmes Avenue,41.78733761,-87.94993122,w224416252,-87.94993122,41.78733761
Jewel-Osco,NA NA,41.7896439,-87.8777784,n4381359458,-87.8777784,41.7896439
Jewel-Osco,"6107 S Archer Ave, Chicago, IL 60638, USA",41.7938523,-87.7703266,ChIJYRefqjYxDogR8MljUqUuxQM,-87.7703266,41.7938523
Jewel-Osco,"5320 S Pulaski Rd, Chicago, IL 60632, USA",41.7959785,-87.7250732,ChIJpbheBL0xDogRnoA0oEvHiG8,-87.7250732,41.7959785
Jewel Osco,NA NA,41.8094767,-88.0138291,n2580221882,-88.0138291,41.8094767
Jewel Osco,NA NA,41.8113367,-87.9742577,n4379929008,-87.9742577,41.8113367
Jewel-Osco,7122 40th Street,41.8206328,-87.80121752,w224933774,-87.80121752,41.8206328
Jewel-Osco,NA NA,41.82382255,-87.86816859,w181180507,-87.86816859,41.82382255
Jewel-Osco,"3644 S Archer Ave, Chicago, IL 60609, USA",41.8277869,-87.6829354,ChIJt74vUe8tDogRxgbuBT25W5Y,-87.6829354,41.8277869
Jewel-Osco,"443 E 34th St, Chicago, IL 60616, USA",41.8327447,-87.6146391,ChIJwfQrRRQsDogR_sxfV7uNuU8,-87.6146391,41.8327447
Jewel Osco,NA NA,41.8474044,-87.804217,n4621215691,-87.804217,41.8474044
Jewel-Osco,NA NA,41.84972817,-87.88224198,w191118206,-87.88224198,41.84972817
Jewel-Osco,1177 South Main Street,41.86114239,-88.01543945,w197990732,-88.01543945,41.86114239
Jewel-Osco,"1340 S Canal St, Chicago, IL 60607, USA",41.8641784,-87.639915,ChIJI4CL6_IsDogRTswyxeCuaDc,-87.639915,41.8641784
Jewel,7036 West Roosevelt Road,41.86532102,-87.80060878,w450953126,-87.80060878,41.86532102
Jewel-Osco,"1220 S Ashland Ave, Chicago, IL 60608, USA",41.8659415,-87.668581,ChIJgZ_UMgUtDogRUJ1r21D89DY,-87.668581,41.8659415
Jewel-Osco,"1224 S Wabash Ave, Chicago, IL 60605, USA",41.866463,-87.6262491,ChIJl69B35osDogR5VbyA6Qtvog,-87.6262491,41.866463
Jewel-Osco,NA NA,41.87015864,-87.93563824,w544379011,-87.93563824,41.87015864
Jewel-Osco,438 Madison Street,41.8802261,-87.78633137,w450942348,-87.78633137,41.8802261
Jewel Osco,7525 Lake Street,41.88781804,-87.81337507,w293437393,-87.81337507,41.88781804
Jewel,NA NA,41.88861614,-87.97820592,w495762637,-87.97820592,41.88861614
Jewel Osco,370 North Desplaines Street,41.88869874,-87.64504793,w149509846,-87.64504793,41.88869874
Jewel-Osco,"550 N State St, Chicago, IL 60654, USA",41.8921218,-87.6284942,ChIJJ9dviK0sDogRsKzwRyDblRk,-87.6284942,41.8921218
Jewel-Osco,NA NA,41.9015752,-87.9373511,n2375290339,-87.9373511,41.9015752
Jewel-Osco,"424 W Division St, Chicago, IL 60610, USA",41.905113,-87.6395837,ChIJYYZSmjfTD4gRiLLSVFRPMAQ,-87.6395837,41.905113
Jewel-Osco,"1341 N Paulina St, Chicago, IL 60622, USA",41.906559,-87.6693964,ChIJFVSfe8XSD4gRwDhg57GSuOw,-87.6693964,41.906559
Jewel-Osco,"2520 N Narragansett Ave, Chicago, IL 60639, USA",41.9262487,-87.7863756,ChIJI2SHZGXLD4gRLRkVk1p80C4,-87.7863756,41.9262487
Jewel-Osco,"2550 N Clybourn Ave, Chicago, IL 60614, USA",41.9272784,-87.6744095,ChIJ8_fKRfLSD4gR7N45vkWwqaQ,-87.6744095,41.9272784
Jewel-Osco,"2940 N Ashland Ave, Chicago, IL 60657, USA",41.9354176,-87.6702105,ChIJ5Qmh3ffSD4gRu16ljKcINzw,-87.6702105,41.9354176
Jewel-Osco,"3400 N Western Ave, Chicago, IL 60618, USA",41.9435342,-87.6900739,ChIJOSbsJXvSD4gRQBdNfYkKaNQ,-87.6900739,41.9435342
Jewel-Osco,"3570 N Elston Ave, Chicago, IL 60618, USA",41.9453419,-87.7085194,ChIJtfDxwJrND4gRf-DXSM7WOPo,-87.7085194,41.9453419
Jewel-Osco,"3531 North Broadway, Chicago, IL 60657, USA",41.9468754,-87.6462007,ChIJv-T35LrTD4gRj7jqfgEWE9o,-87.6462007,41.9468754
Jewel-Osco,"3630 N Southport Ave, Chicago, IL 60613, USA",41.9481402,-87.6643538,ChIJxa0eYE7SD4gRh70ae0ORR0g,-87.6643538,41.9481402
Jewel Osco,NA NA,41.9539684,-87.787687,n1640172675,-87.787687,41.9539684
Jewel-Osco,"6430 W Irving Park Rd, Chicago, IL 60634, USA",41.9540275,-87.7877659,ChIJqQJTJ5LLD4gR22o3ESItztQ,-87.7877659,41.9540275
Jewel-Osco,"4660 W Irving Park Rd, Chicago, IL 60641, USA",41.9554523,-87.7448959,ChIJ7ROaSEjMD4gRuQMX7zifDkc,-87.7448959,41.9554523
Jewel-Osco,"4250 N Lincoln Ave, Chicago, IL 60618, USA",41.9584511,-87.6823582,ChIJ-celfBTSD4gRH4Mbc61X8Xg,-87.6823582,41.9584511
Jewel-Osco,"4355 N Sheridan Rd, Chicago, IL 60613, USA",41.9613052,-87.6527868,ChIJP5IYaszTD4gR_1UKvmZjjhg,-87.6527868,41.9613052
Jewel Osco,4734 North Cumberland Avenue,41.9656283,-87.8379362,n2837157413,-87.8379362,41.9656283
Jewel-Osco,"4729 N Central Ave, Chicago, IL 60630, USA",41.9669261,-87.7667485,ChIJr6-q_A_MD4gRy2TlDcz9upE,-87.7667485,41.9669261
Jewel Osco,343 Irving Park Road,41.9670955,-87.9908672,n5192231365,-87.9908672,41.9670955
Jewel Osco,NA NA,41.975115,-87.810902,n2969144317,-87.810902,41.975115
Jewel-Osco,"7342 W Foster Ave, Chicago, IL 60656, USA",41.9752201,-87.8110163,ChIJ2xRvftbLD4gRRPssCoF9oLk,-87.8110163,41.9752201
Jewel-Osco,"4042 W Foster Ave, Chicago, IL 60630, USA",41.9762809,-87.7298879,ChIJJ3eCzNfND4gRjTg85v-YLVE,-87.7298879,41.9762809
Jewel-Osco,"5343 North Broadway, Chicago, IL 60640, USA",41.9792159,-87.6593094,ChIJ9yVdmYHRD4gR8chPKYS9p00,-87.6593094,41.9792159
Jewel-Osco,"5516 N Clark St, Chicago, IL 60640, USA",41.982843,-87.6692754,ChIJe9ieDI_RD4gRVQUSLN0y08c,-87.6692754,41.982843
Jewel Osco,NA NA,42.005195,-88.0050872,n492622335,-88.0050872,42.005195
Jewel-Osco,5567 West Touhy Avenue,42.0109524,-87.7689922,n269691641,-87.7689922,42.0109524
Jewel-Osco,"1763 Howard St, Chicago, IL 60626, USA",42.0175531,-87.6745302,ChIJfcoSm0vQD4gRWzhLQg9OWd4,-87.6745302,42.0175531
Jewel-Osco,2485 Howard Street,42.0208142,-87.7079886,n362075598,-87.7079886,42.0208142
Jewel-Osco,"1128 Chicago Ave, Evanston, IL 60202, USA",42.0393613,-87.6807381,ChIJ0zMPexTQD4gRRFFe58XP1OY,-87.6807381,42.0393613
Jimmy Bannos' Big Easy at Urban Market,"10 S Dearborn St, Chicago, IL 60603, USA",41.8814319,-87.630279,ChIJnQvJbLssDogRmsAMnWGaO8U,-87.630279,41.8814319
Jimmy's Food On 35th St,"234 E 35th St, Chicago, IL 60616, USA",41.8311687,-87.620391,ChIJPxIgJQosDogRY5eeurR-7QA,-87.620391,41.8311687
Joe & Frank's Market,NA NA,41.7916743,-87.8010706,n4381359448,-87.8010706,41.7916743
Joong Boo Market,"3333 N Kimball Ave, Chicago, IL 60618, USA",41.9419207,-87.7123101,ChIJR5al-ZvND4gR3O7g9C-FnRo,-87.7123101,41.9419207
Jordan Valley Foods,"1976 E 73rd St, Chicago, IL 60649, USA",41.7626219,-87.5764417,ChIJMcR7AFkoDogRLOuY0Il7h_A,-87.5764417,41.7626219
K & K Foods,"1130 W 51st St, Chicago, IL 60609, USA",41.8016748,-87.6540767,ChIJ380ZWIkuDogRNe9lBWqfEKA,-87.6540767,41.8016748
K & M Groceries,"3179 W Madison St, Chicago, IL 60612, USA",41.8808172,-87.7059204,ChIJ1YEYbKMyDogRWyrBN_TRdUE,-87.7059204,41.8808172
Kaneshie Supermarket,"4552 N Broadway St, Chicago, IL 60640, USA",41.9647276,-87.6572406,ChIJdU58WM3TD4gRG9mqVP7gJUs,-87.6572406,41.9647276
Kasmo Food Market,"249 E 115th St, Chicago, IL 60628, USA",41.6852932,-87.616083,ChIJvTTK2JwmDogRcAdZkAOTwpo,-87.616083,41.6852932
K-Buena Supermarket,"4324 W Marquette Rd, Chicago, IL 60629, USA",41.771572,-87.730906,ChIJd3T-PFEwDogRvE3ky5xMplQ,-87.730906,41.771572
Kedzie & Ohio Food Mart,"549 N Kedzie Ave, Chicago, IL 60612, USA",41.8917764,-87.7063325,ChIJWwVJCq4yDogRrixxwU89DyU,-87.7063325,41.8917764
Kevin Grocery & Liquor,"Chicago, IL 60632, USA",41.8084431,-87.6919445,ChIJJYXolwQuDogRyDvqn2kggb4,-87.6919445,41.8084431
Kevin's Grocery,"5449 W Madison St, Chicago, IL 60644, USA",41.8800385,-87.7619833,ChIJkczlLkIzDogRQbeiHo2YYZ8,-87.7619833,41.8800385
Key Food & Liquor,"13355 S Indiana Ave, Chicago, IL 60827, USA",41.6521249,-87.6169913,ChIJP8xkw1UhDogRMIB_DVMhgAs,-87.6169913,41.6521249
Kimbark Market,"7393 S Kimbark Ave, Chicago, IL 60619, USA",41.7606337,-87.5931544,ChIJMd9Ppu4oDogRfiXfo7it7os,-87.5931544,41.7606337
King Supermarket,"400 E 41st St, Chicago, IL 60653, USA",41.8204664,-87.6162772,ChIJ3aO_TvkrDogRoCyg51qNA3k,-87.6162772,41.8204664
Kings Food & Market,"12760 S Halsted St, Chicago, IL 60628, USA",41.6614218,-87.6418494,ChIJ36HMb3QkDogRFNz3_v37md0,-87.6418494,41.6614218
Kol Tuv Kosher Foods,2938 West Devon Avenue,41.9976151,-87.7036744,n1686095579,-87.7036744,41.9976151
Kordian's Market,6332 West Higgins Avenue,41.9762385,-87.786376,n4251831552,-87.786376,41.9762385
L & P Liquor & Grocery,"4001 W Lawrence Ave, Chicago, IL 60630, USA",41.968057,-87.7282524,ChIJaYqsbtDND4gRoju1ga49yVA,-87.7282524,41.968057
La Chaparrita,"2500 S Whipple St, Chicago, IL 60623, USA",41.8462601,-87.7017093,ChIJn8S5RXcyDogRPGwG09or9IU,-87.7017093,41.8462601
La Chiquita Supermarket,"2637 S Pulaski Rd, Chicago, IL 60623, USA",41.843013,-87.7243548,ChIJoUYOLEQyDogR4ClOu7w4dMQ,-87.7243548,41.843013
La Chiquita Supermarket,"3555 W 26th St, Chicago, IL 60623, USA",41.8442802,-87.7145889,ChIJIRt7BmkyDogR1663tcLb-g0,-87.7145889,41.8442802
La Esquinita Grocery Store Inc,"3989 S Albany Ave, Chicago, IL 60632, USA",41.8209469,-87.7018775,ChIJ903bZwEyDogRAx31fByuz6k,-87.7018775,41.8209469
La Familia Market,"2300 W 23rd St, Chicago, IL 60608, USA",41.8503487,-87.6832591,ChIJT2IO3ZstDogR0HuM2XlTM1g,-87.6832591,41.8503487
La Feria Groceries,"9704 S Commercial Ave # 1, Chicago, IL 60617, USA",41.7188776,-87.5511626,ChIJt1Riw-0nDogRbzg0MbxsFIk,-87.5511626,41.7188776
La Flor Grocery Store,"10500 S Ave M, Chicago, IL 60617, USA",41.7044773,-87.5378481,ChIJe8M5iHfYEYgRES9n8_c5Lec,-87.5378481,41.7044773
La Fruteria,"8909 S Commercial Ave, Chicago, IL 60617, USA",41.733356,-87.551023,ChIJjxsp7eInDogRMnDe6TVCRZM,-87.551023,41.733356
La Luna Grocery,"4200 W Armitage Ave, Chicago, IL 60639, USA",41.917373,-87.731643,ChIJsSbHqRjND4gR9UdwyyzZm0s,-87.731643,41.917373
La Municipal Super Market,"Chicago, IL 60622, USA",41.9027579,-87.6915983,ChIJR0WawK7SD4gRDZiX1R1vo88,-87.6915983,41.9027579
La Paloma Supermercado,"4324 W 63rd St, Chicago, IL 60629, USA",41.778842,-87.731125,ChIJJfPysKwxDogR2z-iSjbJtVs,-87.731125,41.778842
La Placita Chicago,"1840 W 35th St, Chicago, IL 60609, USA",41.8305182,-87.6719515,ChIJc1hHEsQtDogROIeKqonHxu4,-87.6719515,41.8305182
La Providencia Grocery,"1658 W 21st St, Chicago, IL 60608, USA",41.8542068,-87.6684037,ChIJvd9j0actDogRm9bzyUez0vg,-87.6684037,41.8542068
La Soriana Inc,"4801 S Wolcott Ave, Chicago, IL 60609, USA",41.8065962,-87.6719226,ChIJ1ej4Hm4uDogRAvD7wZEclU4,-87.6719226,41.8065962
Ladany's Food Enterprises,"4649 W Armitage Ave, Chicago, IL 60639, USA",41.916754,-87.7434613,ChIJj1Tl6N3MD4gR7N9qdDMamJk,-87.7434613,41.916754
LaFollette Park Community Market,"1333 N Laramie Ave, Chicago, IL 60651, USA",41.9053144,-87.7552631,ChIJozkeS8jMD4gRc9qNG8DN7ME,-87.7552631,41.9053144
Lakeview Kitchen and Market,"3109 North Broadway, Chicago, IL 60657, USA",41.9379576,-87.6441976,ChIJvc9H2abTD4gRmlnmHjZ-7qU,-87.6441976,41.9379576
Las Rosas Mini-Market,"5448 S Kildare Ave, Chicago, IL 60632, USA",41.7933727,-87.7306497,ChIJ4aJijKMxDogRNQnAD_COjqg,-87.7306497,41.7933727
Lassak Market & Deli,NA NA,41.7594959,-87.942998,n5311289145,-87.942998,41.7594959
Latin Grocery & Liquor,"3800 W North Ave, Chicago, IL 60647, USA",41.9102058,-87.721556,ChIJX99nZTnND4gR3vuK2jHMD68,-87.721556,41.9102058
Lawndale Food Market,"3705 W 16th St, Chicago, IL 60623, USA",41.8588437,-87.7181309,ChIJRyZkOfUyDogRwW0Trb1dH8Y,-87.7181309,41.8588437
Lawrence Fish Market,"3914 W Lawrence Ave, Chicago, IL 60625, USA",41.9683836,-87.7261962,ChIJJZhykdrND4gRuX65ROMOVDU,-87.7261962,41.9683836
Leamington Foods,"5467 W Madison St, Chicago, IL 60644, USA",41.8800797,-87.7636939,ChIJGxP-R0IzDogRa09bT1p4A7A,-87.7636939,41.8800797
Leamington Foods,3240 West Roosevelt Road,41.86768426,-87.70723672,w163773528,-87.70723672,41.86768426
Leamington Foods,550 Mannheim Road,41.8808273,-87.8847243,n4654771295,-87.8847243,41.8808273
Lebanese Meat Market,"4657 N Kedzie Ave, Chicago, IL 60625, USA",41.9663754,-87.7082944,ChIJNTXBWOXND4gRAoB-3yhd8XU,-87.7082944,41.9663754
Liberty Store Fixtures & Restaurant Equipment,"1647 W 75th Pl, Chicago, IL 60620, USA",41.7568335,-87.6654337,ChIJC5i5eJgvDogRUCCZzygEViM,-87.6654337,41.7568335
Lillies Supermarket Inc,"9863 S Ewing Ave, Chicago, IL 60617, USA",41.7159641,-87.5350083,ChIJW3WbaAvYEYgRiAInRNKdrP4,-87.5350083,41.7159641
Lil's Dietary Speciality Shop,"2738 W 111th St, Chicago, IL 60655, USA",41.6920818,-87.6899893,ChIJ3xXF3tAkDogRFRaMhWzoWy8,-87.6899893,41.6920818
Lincoln Park Farmers Market,"W Armitage Ave, Chicago, IL 60614, USA",41.9155094,-87.6342359,ChIJuTGrBhfTD4gRr_tQphl6aXA,-87.6342359,41.9155094
Lincoln Square Farmers Market,"N Lincoln Ave & W Leland Ave, Chicago, IL 60625, USA",41.9665013,-87.687904,ChIJW7xAtBrSD4gRsVcPKGq27is,-87.687904,41.9665013
Lindo Michoacan,"3142 W Lawrence Ave, Chicago, IL 60625, USA",41.9687282,-87.7078726,ChIJ4SwHK-XND4gRazIo9gN5XQo,-87.7078726,41.9687282
Lisa's Food Market,"2857 N Ridgeway Ave, Chicago, IL 60618, USA",41.933583,-87.720545,ChIJ95BDugvND4gRgG-hQgo4300,-87.720545,41.933583
Little Munchkins,"2018 W 51st St, Chicago, IL 60609, USA",41.801477,-87.675518,ChIJC8rfeGsuDogRAFq2SkG4SSs,-87.675518,41.801477
Local Foods,"1427 W Willow St #1, Chicago, IL 60642, USA",41.9139931,-87.6631064,ChIJzUND393SD4gRxFlP-WQHv8I,-87.6631064,41.9139931
Logan Square Summer Farmers Market,"Chicago, IL 60647, USA",41.9282754,-87.7049559,ChIJydOD4nrND4gRI4nrzXkPzXY,-87.7049559,41.9282754
London Town Food,"702 E 100th Pl, Chicago, IL 60628, USA",41.7125888,-87.605181,ChIJ_yklQWwmDogRpiBExzHLx6M,-87.605181,41.7125888
Los Jasminez,"1100 W 18th St, Chicago, IL 60608, USA",41.8581815,-87.6534617,ChIJdyMbLP8sDogRA18H0D8bGpE,-87.6534617,41.8581815
Los Potrillos Food Market,3622-3624 West Belmont Avenue,41.93947215,-87.7184229,w163896902,-87.7184229,41.93947215
Los Primos Inc Grocery,"3247 W Montrose Ave, Chicago, IL 60618, USA",41.9610749,-87.7101165,ChIJAWzyK-zND4gRlhD7r-SCfl0,-87.7101165,41.9610749
Los Sauces Grocery,"5852 W Diversey Ave, Chicago, IL 60639, USA",41.9312934,-87.7731724,ChIJv8QhuoPMD4gR6LGACFkOXmk,-87.7731724,41.9312934
Low-Line Market at Southport,"3410 N Southport Ave, Chicago, IL 60657, USA",41.9438065,-87.6640193,ChIJvwQ7l1HSD4gR0C-6Pdut7d8,-87.6640193,41.9438065
Luciano's Grocery Store,"1712 W 18th St, Chicago, IL 60608, USA",41.8580061,-87.669333,ChIJlzFIQggtDogR2wXDpCNUAfY,-87.669333,41.8580061
M & M Discount Inc,"1607 W 59th St, Chicago, IL 60636, USA",41.7866492,-87.6647231,ChIJCflznlAuDogRa4Az4rmcXaI,-87.6647231,41.7866492
M & M Grocery,"4533 N Sheridan Rd, Chicago, IL 60640, USA",41.9646797,-87.6546677,ChIJtSaijc3TD4gR70HrAylgKl4,-87.6546677,41.9646797
Madison Grocery & Beauty,"4017 W Madison St, Chicago, IL 60624, USA",41.8805318,-87.7263718,ChIJtXoWOsMyDogRHu8r1KoSlPs,-87.7263718,41.8805318
Mango Market,"1458 N Western Ave, Chicago, IL 60622, USA",41.9083854,-87.6873827,ChIJv-p40brSD4gRNpCYeK6B7W4,-87.6873827,41.9083854
Manny's Grocery,"7627 S Jeffery Ave, Chicago, IL 60649, USA",41.756263,-87.575736,ChIJf6GyOF4oDogR-VMrNLfDW3M,-87.575736,41.756263
Marcello's Market and Deli,"100 W Randolph St, Chicago, IL 60601, USA",41.8852486,-87.6315779,ChIJYcD4drosDogRtj8b3xr8Mp8,-87.6315779,41.8852486
Margarita's Meat Market,"2709 E 79th St, Chicago, IL 60649, USA",41.7516018,-87.5586917,ChIJDZoG2xQoDogRWJbavHa2mhc,-87.5586917,41.7516018
Mariano's,"3857 S Martin Luther King Dr, Chicago, IL 60653, USA",41.8242009,-87.6158917,ChIJr16JMPgrDogRJn8yKYSvTjk,-87.6158917,41.8242009
Mariano's,"333 E Benton Pl Suite 206, Chicago, IL 60601, USA",41.885326,-87.6189234,ChIJo9X181crDogRaEqrf4G9v7I,-87.6189234,41.885326
Mariano's,"40 S Halsted St, Chicago, IL 60661, USA",41.8812137,-87.6476595,ChIJf56prsQsDogR1ZIKNBWokaA,-87.6476595,41.8812137
Mariano's,"2021 W Chicago Ave, Chicago, IL 60622, USA",41.895527,-87.6784275,ChIJYzCVr0otDogRvZsJTDwqXUI,-87.6784275,41.895527
Mariano's,"1615 S Clark St, Chicago, IL 60616, USA",41.8593299,-87.6296219,ChIJNaEnx4gsDogRSvMJjPSuO10,-87.6296219,41.8593299
Mariano's,"3145 S Ashland Ave, Chicago, IL 60608, USA",41.8360625,-87.6636752,ChIJN5MvEbYtDogRum48zi8OXAw,-87.6636752,41.8360625
Mariano's,"1800 W Lawrence Ave, Chicago, IL 60640, USA",41.9694105,-87.6750103,ChIJr5x_ziPSD4gR6ggfC-zA0uo,-87.6750103,41.9694105
Mariano's,"2112 N Ashland Ave, Chicago, IL 60614, USA",41.9209232,-87.6690914,ChIJYX-nu-jSD4gR0LYi-YU1le4,-87.6690914,41.9209232
Mariano's,"3350 N Western Ave, Chicago, IL 60618, USA",41.9424388,-87.6899609,ChIJcbLNdHvSD4gRgIJK0vnJNAU,-87.6899609,41.9424388
Mariano's,"1500 N. Clybourn Ave., #C104, Chicago, IL 60610, USA",41.9082178,-87.6465493,ChIJJSiZHjvTD4gRmKQNVa-jbaQ,-87.6465493,41.9082178
Mariano's,"3030 North Broadway Suite 100, Chicago, IL 60657, USA",41.9374183,-87.6447067,ChIJJx-TGKfTD4gRzlQFzvvCJ4s,-87.6447067,41.9374183
Mariano's,"5353 N Elston Ave, Chicago, IL 60630, USA",41.9795041,-87.7575016,ChIJ7cA4LKDOD4gRNxU08K5OG0U,-87.7575016,41.9795041
Mariano's,"5201 N Sheridan Rd, Chicago, IL 60640, USA",41.9769123,-87.6544646,ChIJ1dstXX7RD4gRb-JwAp76ycI,-87.6544646,41.9769123
Mariano's,14 Garden Market Street,41.80398158,-87.89140745,w131830783,-87.89140745,41.80398158
Mariano's,1900 South Cumberland Avenue,41.98734856,-87.83796239,w131832693,-87.83796239,41.98734856
Mariano's,3020 Wolf Road,41.83547882,-87.89962325,w132062046,-87.89962325,41.83547882
Mariano's,3358 West Touhy Avenue,42.01265747,-87.71417791,w394515201,-87.71417791,42.01265747
Mariano's,7401 West Lawrence Avenue,41.96550792,-87.81283158,w418501460,-87.81283158,41.96550792
Mariano's,11000 South Cicero Avenue,41.69318657,-87.74167247,w498398261,-87.74167247,41.69318657
Mariano's,2559 West 95th Street,41.71949212,-87.68793842,w517152161,-87.68793842,41.71949212
Mariano's,NA NA,41.8584427,-88.0252645,n5095628085,-88.0252645,41.8584427
Market Creations Cafe,"130 E Randolph St GF-2, Chicago, IL 60601, USA",41.8849304,-87.6237408,ChIJuzJe_aUsDogRwK5-BHUvKRU,-87.6237408,41.8849304
Market Creations Cafe,"2, 233 S Wacker Dr, Chicago, IL 60606, USA",41.8788762,-87.635915,ChIJu_tp4r4sDogRuYkMHYmUAL8,-87.635915,41.8788762
Market Ease,"2600 N Narragansett Ave, Chicago, IL 60639, USA",41.9281284,-87.7859951,ChIJmwbUVGXLD4gRoKtqe9DB8og,-87.7859951,41.9281284
Market Fish 2,"242 E 103rd St, Chicago, IL 60628, USA",41.7074616,-87.6169545,ChIJY3QbmHcmDogRacZAlolQ-7Y,-87.6169545,41.7074616
Market Fresh Foods,6209 West North Avenue,41.90890474,-87.78118945,w427921133,-87.78118945,41.90890474
Market In the Park,"5050 S Lake Shore Dr, Chicago, IL 60615, USA",41.8027869,-87.5849454,ChIJv50SwXApDogReEOs6YoXr9g,-87.5849454,41.8027869
Market Insights,"3600 N Lake Shore Dr # 505, Chicago, IL 60613, USA",41.9488805,-87.6440754,ChIJ6f828LvTD4gRQkVkjb-gT3I,-87.6440754,41.9488805
Market Place,"222 W Merchandise Mart Plaza # 1478, Chicago, IL 60654, USA",41.8884896,-87.6352305,ChIJxwcsVFHTD4gRaltmQG7cC9Q,-87.6352305,41.8884896
Market Place of Chicago,"3418 W Pershing Rd, Chicago, IL 60632, USA",41.8227274,-87.7101502,ChIJ6Vw0hxsyDogRytnyT-hrsZg,-87.7101502,41.8227274
Market Place on Oakton,4817 Oakton Street,42.0249316,-87.748192,n289545133,-87.748192,42.0249316
Market Produce,"2530 W Madison St, Chicago, IL 60612, USA",41.8813454,-87.6896176,ChIJIwrWmVt0XUARRSzWoZFE4xs,-87.6896176,41.8813454
Market Properties Inc,"501 N Sacramento Blvd, Chicago, IL 60612, USA",41.8904352,-87.7003721,ChIJcbwGUKoyDogRgWz_n6d_ZjE,-87.7003721,41.8904352
Market Research LLC DMM,"3910 N Sacramento Ave, Chicago, IL 60618, USA",41.9525218,-87.7033265,ChIJG0evFIzND4gRHyfnr5-Sqdw,-87.7033265,41.9525218
Market Select,"912 N Ashland Ave, Chicago, IL 60622, USA",41.8983237,-87.667731,ChIJsfI8gdLSD4gRRCE2JmrH8h0,-87.667731,41.8983237
Market Walk Chicago,"5700 S Cicero Ave, Chicago, IL 60638, USA",41.7885612,-87.7419419,ChIJRWmjVA8xDogRiw3zBn7cAyk,-87.7419419,41.7885612
